ofi_insc;prov_insc;cant_insc;parr_insc;anio_insc;mes_insc;dia_insc;fecha_insc;anio_div;mes_div;dia_div;fecha_div;anio_mat;mes_mat;dia_mat;fecha_mat;mcapbie;dur_mat;cau_div;nac_hom;cod_paish;anio_nach;mes_nach;dia_nach;fecha_nach;edad_hom;hijos_hom;p_etnica_hom;sabe_leerh;niv_insth;prov_habh;cant_habh;parr_habh;area_hom;nac_muj;cod_paism;anio_nacm;mes_nacm;dia_nacm;fecha_nacm;edad_muj;hijos_muj;p_etnica_muj;sabe_leerm;niv_instm;prov_habm;cant_habm;parr_habm;area_muj
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Abril;8;04/08/2016;2016;Marzo;10;03/10/2016;2008;Septiembre;25;9/25/2008;No;7;10;Ecuatoriano;EC;1983;7;4;07/04/1983;32;0;Mestizo;Si;Secundaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1986;3;15;3/15/1986;30;2;Mestiza;Si;Superior;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Abril;20;4/20/2016;2016;Marzo;21;3/21/2016;2007;Enero;8;01/08/2007;Si;9;1;Ecuatoriano;EC;1985;10;24;10/24/1985;30;0;Mestizo;Si;Superior;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1987;10;29;10/29/1987;28;1;Mestiza;Si;Se ignora;Loja;Loja;Valle;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Abril;26;4/26/2016;2016;Marzo;24;3/24/2016;2008;Noviembre;13;11/13/2008;No;7;10;Ecuatoriano;EC;1990;9;19;9/19/1990;25;0;Mestizo;Si;Secundaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1989;9;7;09/07/1989;26;2;Mestiza;Si;Secundaria;Loja;Loja;Valle;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Abril;8;04/08/2016;2016;Marzo;29;3/29/2016;2011;Marzo;3;03/03/2011;No;5;10;Ecuatoriano;EC;1983;12;24;12/24/1983;32;0;Mestizo;Si;Posgrado;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1991;8;1;08/01/1991;24;0;Montubia;Si;Secundaria;Loja;Calvas;Cariamanga;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Abril;14;4/14/2016;2016;Marzo;30;3/30/2016;2015;Enero;15;1/15/2015;No;1;10;Ecuatoriano;EC;1990;5;11;05/11/1990;25;0;Mestizo;Si;Secundaria;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1993;3;25;3/25/1993;23;1;Mestiza;Si;Primaria;Loja;Loja;El Sagrario;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Marzo;21;3/21/2016;2016;Marzo;21;3/21/2016;2015;Diciembre;23;12/23/2015;Se ignora;0;1;Ecuatoriano;EC;1991;3;15;3/15/1991;25;0;Mestizo;Si;Secundaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1996;7;25;7/25/1996;19;0;Mestiza;Si;Bachillerato;Loja;Loja;Sucre;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Abril;11;04/11/2016;2016;Marzo;2;03/02/2016;2001;Marzo;29;3/29/2001;No;15;1;Ecuatoriano;EC;1978;4;16;4/16/1978;37;0;Mestizo;Si;Superior;Loja;Calvas;Cariamanga, cabecera cantonal;Urbana;Ecuatoriana;EC;1979;7;4;07/04/1979;36;2;Mestiza;Si;Superior;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Agosto;1;08/01/2016;2016;Marzo;10;03/10/2016;2013;Abril;26;4/26/2013;No;3;10;Ecuatoriano;EC;1991;10;12;10/12/1991;24;0;Mestizo;Si;Secundaria;Loja;Loja;El Sagrario;Urbana;Ecuatoriana;EC;1991;3;18;3/18/1991;25;0;Mestiza;Si;Secundaria;Pichincha;Quito;Quito Distrito Metropolitano, cabecera cantonal, capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Marzo;22;3/22/2016;2016;Marzo;8;03/08/2016;2011;Abril;26;4/26/2011;No;4;10;Ecuatoriano;EC;1984;9;13;9/13/1984;31;0;Mestizo;Si;Secundaria;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1988;7;23;7/23/1988;27;1;Mestiza;Si;Primaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Marzo;21;3/21/2016;2016;Marzo;2;03/02/2016;2003;Octubre;3;10/03/2003;No;12;10;Ecuatoriano;EC;1980;10;12;10/12/1980;35;0;Mestizo;Si;Primaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1987;6;29;6/29/1987;28;2;Mestiza;Si;Primaria;Loja;Loja;Valle;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Noviembre;10;11/10/2016;2016;Mayo;2;05/02/2016;1984;Mayo;2;05/02/1984;No;32;1;Ecuatoriano;EC;1954;9;17;9/17/1954;62;0;Mestizo;Si;Secundaria;Loja;Loja;San Sebastian;Urbana;Ecuatoriana;EC;1959;8;24;8/24/1959;57;0;Mestiza;Si;Primaria;Loja;Loja;San Sebastian;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Junio;13;6/13/2016;2016;Mayo;24;5/24/2016;1976;Abril;17;4/17/1976;Se ignora;40;10;Ecuatoriano;EC;1951;7;31;7/31/1951;64;0;Mestizo;Si;Secundaria;Loja;Loja;Yangana (Arsenio Castillo);Rural;Ecuatoriana;EC;1950;4;29;4/29/1950;66;0;Mestiza;Si;Superior;Loja;Loja;Yangana (Arsenio Castillo);Rural
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Mayo;24;5/24/2016;2016;Mayo;18;5/18/2016;1980;Febrero;11;02/11/1980;No;36;1;Ecuatoriano;EC;1955;2;22;2/22/1955;61;0;Mestizo;Si;Primaria;Loja;Macara;Macara, cabecera cantonal;Urbana;Ecuatoriana;EC;1957;10;6;10/06/1957;58;0;Mestiza;Si;Secundaria;Loja;Macara;Macara, cabecera cantonal;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Junio;20;6/20/2016;2016;Mayo;3;05/03/2016;1996;Mayo;16;5/16/1996;No;20;10;Ecuatoriano;EC;1936;12;5;12/05/1936;79;0;Mestizo;Si;Primaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1960;9;19;9/19/1960;55;0;Mestiza;Si;Primaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Junio;17;6/17/2016;2016;Mayo;18;5/18/2016;1982;Noviembre;17;11/17/1982;Se ignora;33;1;Ecuatoriano;EC;1956;8;14;8/14/1956;59;0;Mestizo;Si;Secundaria;Loja;Loja;Malacatos (Valladolid);Rural;Ecuatoriana;EC;1962;10;24;10/24/1962;53;0;Mestiza;Si;Secundaria;Exterior;Exterior;Exterior;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Mayo;26;5/26/2016;2016;Mayo;11;05/11/2016;1987;Noviembre;20;11/20/1987;Se ignora;28;10;Ecuatoriano;EC;1963;12;9;12/09/1963;52;0;Mestizo;Si;Superior;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1964;4;20;4/20/1964;52;1;Mestiza;Si;Se ignora;Loja;Loja;San Sebastian;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Septiembre;8;09/08/2016;2016;Mayo;23;5/23/2016;1986;Mayo;21;5/21/1986;No;30;10;Ecuatoriano;EC;1962;7;16;7/16/1962;54;0;Mestizo;Si;Superior;Loja;Loja;San Sebastian;Urbana;Ecuatoriana;EC;1962;8;13;8/13/1962;54;0;Mestiza;Si;Superior;Loja;Loja;Sucre;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Junio;7;06/07/2016;2016;Mayo;23;5/23/2016;1988;Noviembre;22;11/22/1988;Si;27;2;Ecuatoriano;EC;1962;2;2;02/02/1962;54;0;Mestizo;Si;Superior;Loja;Loja;Valle;Urbana;Ecuatoriana;EC;1964;12;25;12/25/1964;51;0;Mestiza;Si;Superior;Loja;Loja;El Sagrario;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Mayo;13;5/13/2016;2016;Mayo;13;5/13/2016;2009;Julio;26;7/26/2009;Se ignora;6;1;Ecuatoriano;EC;1965;3;3;03/03/1965;51;0;Mestizo;Si;Secundaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1974;7;28;7/28/1974;41;0;Mestiza;Si;Secundaria;Loja;Loja;San Sebastian;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Julio;18;7/18/2016;2016;Mayo;4;05/04/2016;1995;Abril;14;4/14/1995;Se ignora;21;1;Ecuatoriano;EC;1970;6;13;6/13/1970;46;1;Mestizo;Si;Primaria;Loja;Loja;Valle;Urbana;Ecuatoriana;EC;1978;4;26;4/26/1978;38;1;Mestiza;Si;Superior;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Junio;27;6/27/2016;2016;Mayo;24;5/24/2016;1994;Junio;24;6/24/1994;No;22;1;Ecuatoriano;EC;1968;2;2;02/02/1968;48;0;Mestizo;Si;Superior;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1972;5;17;5/17/1972;44;2;Mestiza;Si;Posgrado;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Julio;4;07/04/2016;2016;Mayo;23;5/23/2016;1997;Junio;17;6/17/1997;No;19;10;Ecuatoriano;EC;1979;4;22;4/22/1979;37;0;Mestizo;Si;Centro de alfabetizacion;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1973;10;15;10/15/1973;42;2;Mestiza;Si;Primaria;Loja;Loja;Sucre;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Julio;7;07/07/2016;2016;Mayo;9;05/09/2016;2001;Mayo;8;05/08/2001;No;15;1;Ecuatoriano;EC;1974;9;7;09/07/1974;41;0;Mestizo;Si;Secundaria;Loja;Loja;San Sebastian;Urbana;Ecuatoriana;EC;1978;9;8;09/08/1978;37;2;Mestiza;Si;Primaria;Loja;Loja;San Sebastian;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Mayo;19;5/19/2016;2016;Mayo;9;05/09/2016;1996;Febrero;28;2/28/1996;No;20;10;Ecuatoriano;EC;1974;12;17;12/17/1974;41;0;Mestizo;Si;Primaria;Loja;Loja;San Sebastian;Urbana;Ecuatoriana;EC;1980;1;11;01/11/1980;36;2;Mestiza;Si;Se ignora;Loja;Loja;San Sebastian;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Junio;24;6/24/2016;2016;Mayo;12;05/12/2016;1998;Marzo;12;03/12/1998;Se ignora;18;10;Ecuatoriano;EC;1973;7;27;7/27/1973;42;0;Mestizo;Si;Secundaria;Pichincha;Quito;Quito Distrito Metropolitano, cabecera cantonal, capital provincial;Urbana;Ecuatoriana;EC;1978;3;17;3/17/1978;38;0;Mestiza;Si;Primaria;Loja;Loja;Chuquiribamba;Rural
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Junio;1;06/01/2016;2016;Mayo;11;05/11/2016;2014;Julio;24;7/24/2014;No;1;10;Ecuatoriano;EC;1989;10;1;10/01/1989;26;0;Mestizo;Si;Superior;Loja;Loja;Valle;Urbana;Ecuatoriana;EC;1985;6;25;6/25/1985;30;0;Mestiza;Si;Ciclo postbachillerato;Loja;Loja;Valle;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Junio;27;6/27/2016;2016;Mayo;30;5/30/2016;2006;Junio;29;6/29/2006;Se ignora;9;10;Ecuatoriano;EC;1978;6;4;06/04/1978;38;0;Mestizo;Si;Secundaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1980;12;13;12/13/1980;35;1;Mestiza;Si;Secundaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Junio;29;6/29/2016;2016;Mayo;26;5/26/2016;2011;Abril;4;04/04/2011;No;5;10;Ecuatoriano;EC;1974;8;19;8/19/1974;41;0;Mestizo;Si;Secundaria;Loja;Loja;Valle;Urbana;Ecuatoriana;EC;1980;9;2;09/02/1980;35;1;Mestiza;Si;Secundaria;Loja;Loja;Sucre;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Junio;6;06/06/2016;2016;Mayo;3;05/03/2016;2003;Octubre;16;10/16/2003;No;12;10;Ecuatoriano;EC;1968;2;1;02/01/1968;48;0;Mestizo;Si;Secundaria;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1983;9;1;09/01/1983;32;1;Mestiza;Si;Primaria;Loja;Loja;Valle;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Octubre;18;10/18/2016;2016;Mayo;6;05/06/2016;2006;Mayo;25;5/25/2006;No;10;10;Ecuatoriano;EC;1980;7;10;07/10/1980;36;0;Mestizo;Si;Secundaria;Guayas;Guayaquil;Tarqui;Urbana;Ecuatoriana;EC;1983;9;7;09/07/1983;33;0;Mestiza;Si;Superior;Pichincha;Quito;Quito Distrito Metropolitano, cabecera cantonal, capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Junio;28;6/28/2016;2016;Mayo;31;5/31/2016;2004;Julio;23;7/23/2004;No;11;10;Ecuatoriano;EC;1969;11;5;11/05/1969;46;0;Mestizo;Si;Secundaria;Loja;Loja;Valle;Urbana;Ecuatoriana;EC;1984;9;18;9/18/1984;31;1;Mestiza;Si;Secundaria;Loja;Loja;El Sagrario;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Junio;28;6/28/2016;2016;Mayo;24;5/24/2016;2014;Abril;4;04/04/2014;No;2;10;Ecuatoriano;EC;1993;11;7;11/07/1993;22;0;Mestizo;Si;Secundaria;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1994;11;16;11/16/1994;21;1;Mestiza;Si;Bachillerato;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Mayo;12;05/12/2016;2016;Mayo;9;05/09/2016;2012;Marzo;8;03/08/2012;Se ignora;4;1;Ecuatoriano;EC;1986;8;11;08/11/1986;29;0;Mestizo;Si;Superior;Pichincha;Quito;Quito Distrito Metropolitano, cabecera cantonal, capital provincial;Urbana;Ecuatoriana;EC;1987;7;8;07/08/1987;28;0;Mestiza;Si;Superior;Loja;Loja;San Sebastian;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Agosto;10;08/10/2016;2016;Mayo;16;5/16/2016;2010;Septiembre;17;9/17/2010;Se ignora;5;10;Ecuatoriano;EC;1987;5;6;05/06/1987;29;0;Mestizo;Si;Secundaria;El Oro;Marcabeli;Marcabeli, cabecera cantonal;Urbana;Ecuatoriana;EC;1981;6;1;06/01/1981;35;1;Mestiza;Si;Superior;Loja;Loja;Valle;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Julio;19;7/19/2016;2016;Mayo;17;5/17/2016;2010;Julio;28;7/28/2010;No;5;1;Ecuatoriano;EC;1987;10;12;10/12/1987;28;0;Mestizo;Si;Primaria;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1988;5;24;5/24/1988;28;1;Mestiza;Si;Primaria;Loja;Loja;Sucre;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Mayo;20;5/20/2016;2016;Mayo;10;05/10/2016;2007;Marzo;30;3/30/2007;Se ignora;9;10;Ecuatoriano;EC;1984;9;10;09/10/1984;31;0;Montubio;Si;Primaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1989;4;11;04/11/1989;27;1;Mestiza;Si;Primaria;Loja;Loja;Sucre;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Octubre;4;10/04/2016;2016;Mayo;17;5/17/2016;2009;Mayo;6;05/06/2009;No;7;1;Ecuatoriano;EC;1988;3;14;3/14/1988;28;0;Mestizo;Si;Superior;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1988;12;26;12/26/1988;27;0;Mestiza;Si;Superior;Loja;Loja;San Sebastian;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Junio;7;06/07/2016;2016;Mayo;11;05/11/2016;2008;Diciembre;5;12/05/2008;No;7;1;Ecuatoriano;EC;1988;12;5;12/05/1988;27;0;Mestizo;Si;Superior;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1990;6;21;6/21/1990;25;1;Mestiza;Si;Superior;Loja;Loja;San Sebastian;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Junio;24;6/24/2016;2016;Mayo;26;5/26/2016;2012;Junio;8;06/08/2012;Se ignora;4;10;Ecuatoriano;EC;1987;4;13;4/13/1987;29;0;Mestizo;Si;Primaria;Loja;Loja;San Sebastian;Urbana;Ecuatoriana;EC;1990;8;7;08/07/1990;25;1;Mestiza;Si;Secundaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Agosto;16;8/16/2016;2016;Mayo;23;5/23/2016;2008;Junio;25;6/25/2008;Se ignora;8;1;Ecuatoriano;EC;1988;4;1;04/01/1988;28;0;Mestizo;Si;Secundaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1989;1;21;1/21/1989;27;0;Mestiza;Si;Secundaria;Loja;Loja;El Sagrario;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Septiembre;7;09/07/2016;2016;Mayo;25;5/25/2016;2013;Octubre;7;10/07/2013;No;2;1;Ecuatoriano;EC;1985;2;23;2/23/1985;31;0;Mestizo;Si;Primaria;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1991;1;4;01/04/1991;25;1;Mestiza;Si;Primaria;Loja;Calvas;Cariamanga, cabecera cantonal;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Septiembre;4;09/04/2016;2016;Mayo;30;5/30/2016;2014;Febrero;4;02/04/2014;No;2;1;Ecuatoriano;EC;1993;10;7;10/07/1993;22;0;Mestizo;Si;Primaria;Loja;Loja;Valle;Urbana;Ecuatoriana;EC;1993;3;7;03/07/1993;23;1;Mestiza;Si;Secundaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Diciembre;18;12/18/2016;2016;Mayo;7;05/07/2016;2016;Enero;27;1/27/2016;No;0;1;Ecuatoriano;EC;1994;5;1;05/01/1994;22;0;Indigena;Si;Primaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1983;6;27;6/27/1983;33;0;Indigena;Si;Primaria;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Junio;24;6/24/2016;2016;Mayo;25;5/25/2016;2011;Febrero;16;2/16/2011;No;5;1;Ecuatoriano;EC;1982;12;25;12/25/1982;33;0;Mestizo;Si;Superior;Loja;Loja;San Sebastian;Urbana;Ecuatoriana;EC;1983;8;4;08/04/1983;32;1;Mestiza;Si;Secundaria;Loja;Loja;Sucre;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Agosto;19;8/19/2016;2016;Mayo;23;5/23/2016;1993;Julio;26;7/26/1993;Se ignora;23;1;Ecuatoriano;EC;1975;8;15;8/15/1975;41;0;Mestizo;Si;Superior;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana;Ecuatoriana;EC;1970;1;1;01/01/1970;46;2;Mestiza;Si;Primaria;Zamora Chinchipe;Zamora;Zamora;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Junio;14;6/14/2016;2016;Mayo;5;05/05/2016;2004;Agosto;6;08/06/2004;Se ignora;11;10;Ecuatoriano;EC;1979;3;14;3/14/1979;37;0;Mestizo;Si;Secundaria;Loja;Loja;San Sebastian;Urbana;Ecuatoriana;EC;1979;2;2;02/02/1979;37;2;Mestiza;Si;Superior;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Mayo;23;5/23/2016;2016;Mayo;23;5/23/2016;2012;Abril;9;04/09/2012;No;4;1;Ecuatoriano;EC;1970;7;24;7/24/1970;45;0;Mestizo;Si;Secundaria;Loja;Saraguro;Saraguro, cabecera cantonal;Urbana;Ecuatoriana;EC;1987;6;3;06/03/1987;28;0;Mestiza;Si;Secundaria;Loja;Loja;Sucre;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Agosto;23;8/23/2016;2016;Mayo;24;5/24/2016;2002;Agosto;5;08/05/2002;Se ignora;14;1;Ecuatoriano;EC;1971;5;21;5/21/1971;45;0;Mestizo;Si;Secundaria;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1984;5;30;5/30/1984;32;3;Mestiza;Si;Superior;Santa Elena;Salinas;Salinas, cabecera cantonal;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Junio;27;6/27/2016;2016;Mayo;13;5/13/2016;2011;Agosto;26;8/26/2011;Se ignora;4;10;Ecuatoriano;EC;1986;7;26;7/26/1986;29;0;Mestizo;Si;Secundaria;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1991;10;16;10/16/1991;24;1;Mestiza;Si;Secundaria;Zamora Chinchipe;Zamora;Zamora;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Diciembre;16;12/16/2016;2016;Noviembre;7;11/07/2016;2015;Enero;20;1/20/2015;No;1;10;Ecuatoriano;EC;1942;2;1;02/01/1942;74;0;Mestizo;Si;Primaria;Loja;Loja;Taquil (Miguel Riofrio);Rural;Ecuatoriana;EC;1941;7;25;7/25/1941;75;0;Mestiza;Si;Secundaria;Loja;Gonzanama;Gonzanama, cabecera cantonal;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Noviembre;16;11/16/2016;2016;Noviembre;11;11/11/2016;1988;Noviembre;30;11/30/1988;No;27;1;Ecuatoriano;EC;1955;7;26;7/26/1955;61;0;Mestizo;Si;Primaria;Loja;Loja;Malacatos (Valladolid);Rural;Ecuatoriana;EC;1950;4;20;4/20/1950;66;0;Mestiza;Si;Superior;Loja;Loja;Loja, cabecera cantonal y capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Diciembre;1;12/01/2016;2016;Noviembre;30;11/30/2016;1987;Octubre;19;10/19/1987;No;29;1;Ecuatoriano;EC;1955;6;15;6/15/1955;61;0;Mestizo;Si;Primaria;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1960;7;28;7/28/1960;56;4;Mestiza;Si;Secundaria;Loja;Loja;Sucre;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Diciembre;6;12/06/2016;2016;Noviembre;9;11/09/2016;1982;Julio;1;07/01/1982;No;34;10;Ecuatoriano;EC;1963;8;10;08/10/1963;53;0;Mestizo;Si;Ciclo posbachillerato;Loja;Paltas;Catacocha, cabecera cantonal;Urbana;Ecuatoriana;EC;1966;6;16;6/16/1966;50;1;Mestiza;Si;Se ignora;Loja;Paltas;Catacocha, cabecera cantonal;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Diciembre;13;12/13/2016;2016;Noviembre;12;11/12/2016;2011;Junio;11;06/11/2011;No;5;1;Ecuatoriano;EC;1974;11;14;11/14/1974;42;0;Mestizo;Si;Superior;Orellana;Orellana;Puerto Francisco de Orellana (El Coca);Urbana;Ecuatoriana;EC;1964;7;1;07/01/1964;52;0;Mestiza;Si;Superior;Loja;Loja;El Sagrario;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Diciembre;28;12/28/2016;2016;Noviembre;12;11/12/2016;1989;Febrero;20;2/20/1989;No;27;1;Ecuatoriano;EC;1970;1;20;1/20/1970;46;0;Mestizo;Se ignora;Se ignora;Loja;Loja;Malacatos (Valladolid);Rural;Ecuatoriana;EC;1972;4;28;4/28/1972;44;1;Mestiza;Si;Secundaria;Loja;Loja;Malacatos (Valladolid);Rural
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Diciembre;2;12/02/2016;2016;Noviembre;15;11/15/2016;2007;Febrero;16;2/16/2007;No;9;1;Ecuatoriano;EC;1979;9;2;09/02/1979;37;0;Mestizo;Si;Ciclo posbachillerato;Azuay;Cuenca;San Sebastian;Urbana;Ecuatoriana;EC;1982;8;8;08/08/1982;34;2;Mestiza;Si;Secundaria;Azuay;Cuenca;San Sebastian;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Diciembre;2;12/02/2016;2016;Noviembre;28;11/28/2016;2016;Junio;2;06/02/2016;No;0;1;Ecuatoriano;EC;1971;11;27;11/27/1971;45;0;Mestizo;Si;Superior;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1975;1;1;01/01/1975;41;0;Mestiza;Si;Superior;Loja;Loja;Sucre;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Diciembre;12;12/12/2016;2016;Noviembre;23;11/23/2016;2006;Septiembre;20;9/20/2006;No;10;1;Ecuatoriano;EC;1977;3;22;3/22/1977;39;0;Mestizo;Si;Superior;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1982;1;29;1/29/1982;34;1;Mestiza;Si;Superior;Loja;Loja;San Sebastian;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Diciembre;22;12/22/2016;2016;Noviembre;7;11/07/2016;2002;Septiembre;27;9/27/2002;No;14;1;Ecuatoriano;EC;1964;11;1;11/01/1964;52;0;Mestizo;Si;Superior;Loja;Loja;Sucre;Urbana;Ecuatoriana;EC;1976;8;25;8/25/1976;40;2;Mestiza;Si;Secundaria;Pichincha;Quito;Quito Distrito Metropolitano, cabecera cantonal, capital provincial;Urbana
1;Loja;Loja;Loja, cabecera cantonal y capital provincial;2016;Diciembre;24;12/24/2016;2016;Noviembre;17;11/17/2016;2000;Enero;24;1/24/2000;No;16;1;Ecuatoriano;EC;1969;8;20;8/20/1969;47;0;Mestizo;Si;Ciclo posbachillerato;Loja;Loja;Malacatos (Valladolid);Rural;Ecuatoriana;EC;1976;6;26;6/26/1976;40;5;Mestiza;Si;Superior;Loja;Espindola;Amaluza, cabecera cantonal;Urbana
